qd2_maple_red_orange
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 490,63; 1761,000; 1068,000;    0,000
 490,91; 1343,000;  798,000;    0,000
 491,19; 1858,000; 1047,000;    0,000
 491,47; 1699,000; 1022,000;    0,000
 491,75; 1537,000; 1108,000;    0,000
 492,04; 1679,000; 1019,000;    0,000
 492,32; 2309,000; 1572,000;    0,000
 492,60; 1991,000; 1277,000;    0,000
 492,88; 1291,000;  546,000;    0,000
 493,16; 1671,000; 1183,000;    0,000
 493,44; 1721,000; 1190,000;    0,000
 493,72; 1813,000; 1215,000;    0,000
 494,01; 1901,000; 1253,000;    0,000
 494,29; 1402,000;  670,000;    0,000
 494,57; 1605,000;  978,000;    0,000
 494,85; 1849,000; 1096,000;    0,000
 495,13; 1708,000; 1000,000;    0,000
 495,41; 1697,000; 1100,000;    0,000
 495,69; 1744,000;  984,000;    0,000
 495,98; 2129,000; 1656,000;    0,000
 496,26; 2060,000; 1577,000;    0,000
 496,54; 1562,000;  881,000;    0,000
 496,82; 1770,000; 1181,000;    0,000
 497,10; 1498,000;  793,000;    0,000
 497,38; 1888,000; 1119,000;    0,000
 497,66; 1318,000;  570,000;    0,000
 497,94; 1648,000;  979,000;    0,000
 498,22; 1357,000; 1214,000;    0,000
 498,51; 1712,000;  931,000;    0,000
 498,79; 1830,000; 1581,000;    0,000
 499,07; 1454,000;  894,000;    0,000
 499,35; 1318,000;  727,000;    0,000
 499,63; 1692,000;  880,000;    0,000
 499,91; 1662,000; 1169,000;    0,000
 500,19; 1820,000; 1241,000;    0,000
 500,47; 1463,000;  728,000;    0,000
 500,75; 1786,000; 1050,000;    0,000
 501,03; 1756,000; 1307,000;    0,000
 501,31; 1972,000; 1267,000;    0,000
 501,60; 1824,000; 1486,000;    0,000
 501,88; 1603,000;  881,000;    0,000
 502,16; 1837,000; 1204,000;    0,000
 502,44; 1687,000; 1392,000;    0,000
 502,72; 1478,000; 1057,000;    0,000
 503,00; 1721,000; 1416,000;    0,000
 503,28; 1398,000;  914,000;    0,000
 503,56; 1300,000;  821,000;    0,000
 503,84; 1420,000; 1049,000;    0,000
 504,12; 1752,000; 1353,000;    0,000
 504,40; 1305,000; 1011,000;    0,000
 504,68; 1232,000;  800,000;    0,000
 504,96; 1418,000;  796,000;    0,000
 505,24; 1929,000; 1769,000;    0,000
 505,52; 1518,000; 1142,000;    0,000
 505,80; 1592,000; 1290,000;    0,000
 506,08; 1496,000; 1035,000;    0,000
 506,36; 1672,000; 1397,000;    0,000
 506,65; 1311,000; 1388,000;    0,000
 506,93; 1782,000; 1568,000;    0,000
 507,21; 1496,000; 1160,000;    0,000
 507,49; 1621,000; 1362,000;    0,000
 507,77; 1226,000; 1248,000;    0,000
 508,05; 1673,000; 1345,000;    0,000
 508,33; 1453,000; 1441,000;    0,000
 508,61; 1533,000; 1199,000;    0,000
 508,89; 1425,000; 1634,000;    0,000
 509,17; 1314,000; 1345,000;    0,000
 509,45; 1461,000; 1494,000;    0,000
 509,73; 1172,000; 1355,000;    0,000
 510,01; 1373,000; 1561,000;    0,000
 510,29; 1620,000; 1762,000;    0,000
 510,57; 1377,000; 1536,000;    0,000
 510,85; 1678,000; 1862,000;    0,000
 511,13; 1354,000; 1795,000;    0,000
 511,41; 1614,000; 1925,000;    0,000
 511,69; 1458,000; 2082,000;    0,000
 511,97; 1412,000; 2019,000;    0,000
 512,25; 1497,000; 2184,000;    0,000
 512,53; 1312,000; 1794,000;    0,000
 512,81; 1467,000; 2290,000;    0,000
 513,09; 1816,000; 2336,000;    0,000
 513,37; 1232,000; 1747,000;    0,000
 513,65; 1624,000; 2511,000;    0,000
 513,93; 1380,000; 2228,000;    0,000
 514,21; 1631,000; 2416,000;    0,000
 514,48;  872,000; 2059,000;    0,000
 514,76; 1633,000; 2942,000;    0,000
 515,04; 1408,000; 2545,000;    0,000
 515,32; 1685,000; 3095,000;    0,000
 515,60;  980,000; 2559,000;    0,000
 515,88; 1715,000; 3136,000;    0,000
 516,16; 1139,000; 2606,000;    0,000
 516,44; 1591,000; 3081,000;    0,000
 516,72; 1333,000; 3141,000;    0,000
 517,00; 1865,000; 3828,000;    0,000
 517,28; 1530,000; 3197,000;    0,000
 517,56; 1609,000; 3820,000;    0,000
