qd3_hops_yellow_2
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 480,19;14113,000; 1490,000;    0,000
 480,47;13633,000; 1039,000;    0,000
 480,75;13502,000;  984,000;    0,000
 481,03;13816,000; 1256,000;    0,000
 481,32;13911,000; 1199,000;    0,000
 481,60;14267,000; 1018,000;    0,000
 481,88;14069,000; 1195,000;    0,000
 482,16;15089,000;  869,000;    0,000
 482,45;14016,000;  675,000;    0,000
 482,73;14808,000; 1188,000;    0,000
 483,01;15142,000; 1472,000;    0,000
 483,29;14837,000; 1062,000;    0,000
 483,58;15919,000; 1904,000;    0,000
 483,86;15142,000; 1244,000;    0,000
 484,14;15018,000; 1077,000;    0,000
 484,42;15379,000; 1037,000;    0,000
 484,71;15701,000; 1262,000;    0,000
 484,99;15618,000; 1169,000;    0,000
 485,27;15423,000;  885,000;    0,000
 485,55;15975,000; 1219,000;    0,000
 485,83;15906,000; 1028,000;    0,000
 486,12;16135,000; 1034,000;    0,000
 486,40;15665,000; 1328,000;    0,000
 486,68;16434,000; 1407,000;    0,000
 486,96;16360,000;  969,000;    0,000
 487,24;16229,000;  967,000;    0,000
 487,53;16534,000;  886,000;    0,000
 487,81;17013,000; 1263,000;    0,000
 488,09;16597,000; 1023,000;    0,000
 488,37;17506,000; 1573,000;    0,000
 488,65;17339,000; 1241,000;    0,000
 488,94;17617,000; 1244,000;    0,000
 489,22;17143,000; 1003,000;    0,000
 489,50;18121,000; 1590,000;    0,000
 489,78;17367,000; 1072,000;    0,000
 490,06;17700,000; 1185,000;    0,000
 490,34;17227,000;  807,000;    0,000
 490,63;18096,000; 1068,000;    0,000
 490,91;17655,000;  798,000;    0,000
 491,19;18380,000; 1047,000;    0,000
 491,47;18444,000; 1022,000;    0,000
 491,75;18446,000; 1108,000;    0,000
 492,04;18312,000; 1019,000;    0,000
 492,32;19000,000; 1572,000;    0,000
 492,60;19366,000; 1277,000;    0,000
 492,88;18956,000;  546,000;    0,000
 493,16;19071,000; 1183,000;    0,000
 493,44;18744,000; 1190,000;    0,000
 493,72;19732,000; 1215,000;    0,000
 494,01;19529,000; 1253,000;    0,000
 494,29;19316,000;  670,000;    0,000
 494,57;19268,000;  978,000;    0,000
 494,85;19886,000; 1096,000;    0,000
 495,13;20044,000; 1000,000;    0,000
 495,41;20093,000; 1100,000;    0,000
 495,69;20238,000;  984,000;    0,000
 495,98;21294,000; 1656,000;    0,000
 496,26;21031,000; 1577,000;    0,000
 496,54;20058,000;  881,000;    0,000
 496,82;20447,000; 1181,000;    0,000
 497,10;21019,000;  793,000;    0,000
 497,38;21355,000; 1119,000;    0,000
 497,66;20532,000;  570,000;    0,000
 497,94;21565,000;  979,000;    0,000
 498,22;21696,000; 1214,000;    0,000
 498,51;21588,000;  931,000;    0,000
 498,79;22124,000; 1581,000;    0,000
 499,07;21616,000;  894,000;    0,000
 499,35;21403,000;  727,000;    0,000
 499,63;21914,000;  880,000;    0,000
 499,91;22052,000; 1169,000;    0,000
 500,19;22610,000; 1241,000;    0,000
 500,47;22224,000;  728,000;    0,000
 500,75;22720,000; 1050,000;    0,000
 501,03;23267,000; 1307,000;    0,000
 501,31;23364,000; 1267,000;    0,000
 501,60;23569,000; 1486,000;    0,000
 501,88;23220,000;  881,000;    0,000
 502,16;23478,000; 1204,000;    0,000
 502,44;24334,000; 1392,000;    0,000
 502,72;23304,000; 1057,000;    0,000
 503,00;24057,000; 1416,000;    0,000
 503,28;23692,000;  914,000;    0,000
 503,56;24121,000;  821,000;    0,000
 503,84;23975,000; 1049,000;    0,000
 504,12;25190,000; 1353,000;    0,000
 504,40;24243,000; 1011,000;    0,000
 504,68;24432,000;  800,000;    0,000
 504,96;24901,000;  796,000;    0,000
 505,24;25868,000; 1769,000;    0,000
 505,52;25239,000; 1142,000;    0,000
